idEntrada,usuarioOnline, statusSaida ,paginaSaida,avaliacao,dataHoraEntrada,dataHoraSaida,dataHoraErro,tempoAcesso,codigo,erro
445,0,0.4,3,positiva,2022/05/16,2022/05/16,2022/05/16,163,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
832,0,0.4,3,positiva,2022/05/17,2022/05/17,2022/05/17,168,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
618,0,0.4,3,negativa,2022/05/18,2022/05/18,2022/05/18,159,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
938,0,0.4,3,negativa,2022/05/19,2022/05/19,2022/05/19,154,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
495,0,1,0,n/ avaliado,2022/05/20,2022/05/20,2022/05/20,135,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
792,0,0.6,2,n/ avaliado,2022/05/21,2022/05/21,2022/05/21,130,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
901,0,0.2,4,n/ avaliado,2022/05/22,2022/05/22,2022/05/22,118,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
685,0,0.2,4,positiva,2022/05/23,2022/05/23,2022/05/23,115,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
887,0,0.6,2,negativa,2022/05/24,2022/05/24,2022/05/24,115,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
465,0,0.6,2,n/ avaliado,2022/05/25,2022/05/25,2022/05/25,109,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
854,0,0.4,3,n/ avaliado,2022/05/26,2022/05/26,2022/05/26,101,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
163,0,0.4,3,n/ avaliado,2022/05/27,2022/05/27,2022/05/27,89,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
399,0,1,0,n/ avaliado,2022/05/28,2022/05/28,2022/05/28,89,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
43,0,0.6,2,negativa,2022/05/29,2022/05/29,2022/05/29,88,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
430,0,0.4,3,positiva,2022/05/30,2022/05/30,2022/05/30,67,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
604,1,0.8,1,negativa,2022/05/31,2022/05/31,2022/05/31,58,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
372,1,0.8,1,negativa,2022/06/01,2022/06/01,2022/06/01,42,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
968,0,1,0,n/ avaliado,2022/06/02,2022/06/02,2022/06/02,39,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
722,0,0.4,3,negativa,2022/06/03,2022/06/03,2022/06/03,33,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
449,1,0.8,1,negativa,2022/06/04,2022/06/04,2022/06/04,NA,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
696,0,0.6,2,negativa,2022/06/05,2022/06/05,2022/06/05,535,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
743,0,1,0,positiva,2022/06/06,2022/06/06,2022/06/06,526,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
558,0,0.6,2,negativa,2022/06/07,2022/06/07,2022/06/07,177,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
671,0,1,0,n/ avaliado,2022/06/08,2022/06/08,2022/06/08,178,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
231,0,0.6,2,negativa,2022/06/09,2022/06/09,2022/06/09,475,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
555,0,0.6,2,negativa,2022/06/10,2022/06/10,2022/06/10,438,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
920,1,0.8,1,n/ avaliado,2022/06/11,2022/06/11,2022/06/11,431,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
242,0,0.4,3,positiva,2022/06/12,2022/06/12,2022/06/12,180,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
266,0,0.6,2,n/ avaliado,2022/06/13,2022/06/13,2022/06/13,426,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
182,1,0.8,1,positiva,2022/06/14,2022/06/14,2022/06/14,392,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
905,0,0.4,3,negativa,2022/06/15,2022/06/15,2022/06/15,370,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
711,0,0.4,3,negativa,2022/06/16,2022/06/16,2022/06/16,367,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
640,0,0.6,2,n/ avaliado,2022/06/17,2022/06/17,2022/06/17,181,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
796,0,0.6,2,negativa,2022/06/18,2022/06/18,2022/06/18,338,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
659,0,0.6,2,negativa,2022/06/19,2022/06/19,2022/06/19,332,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
20,0,0.2,4,positiva,2022/06/20,2022/06/20,2022/06/20,183,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
206,0,0.2,4,negativa,2022/06/21,2022/06/21,2022/06/21,183,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
373,0,0.4,3,positiva,2022/06/22,2022/06/22,2022/06/22,184,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
152,0,0.6,2,n/ avaliado,2022/06/23,2022/06/23,2022/06/23,332,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
454,0,1,0,n/ avaliado,2022/06/24,2022/06/24,2022/06/24,326,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
945,0,1,0,n/ avaliado,2022/06/25,2022/06/25,2022/06/25,185,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
326,0,1,0,n/ avaliado,2022/06/26,2022/06/26,2022/06/26,322,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
167,0,0.4,3,negativa,2022/06/27,2022/06/27,2022/06/27,316,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
92,0,0.4,3,positiva,2022/06/28,2022/06/28,2022/06/28,306,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
419,0,0.6,2,negativa,2022/06/29,2022/06/29,2022/06/29,304,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
17,1,0.8,1,negativa,2022/06/30,2022/06/30,2022/06/30,300,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
499,0,0.4,3,positiva,2022/07/01,2022/07/01,2022/07/01,284,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
538,0,0.4,3,positiva,2022/07/02,2022/07/02,2022/07/02,283,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
305,0,0.4,3,negativa,2022/07/03,2022/07/03,2022/07/03,188,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
772,0,0.4,3,negativa,2022/07/04,2022/07/04,2022/07/04,188,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
239,1,0.8,1,n/ avaliado,2022/07/05,2022/07/05,2022/07/05,279,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
134,0,0.4,3,negativa,2022/07/06,2022/07/06,2022/07/06,189,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
686,0,0.6,2,negativa,2022/07/07,2022/07/07,2022/07/07,190,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
622,0,0.4,3,negativa,2022/07/08,2022/07/08,2022/07/08,278,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
518,0,0.4,3,positiva,2022/07/09,2022/07/09,2022/07/09,277,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
957,0,0.4,3,negativa,2022/07/10,2022/07/10,2022/07/10,266,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
611,0,0.4,3,positiva,2022/07/11,2022/07/11,2022/07/11,192,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
484,0,0.4,3,positiva,2022/07/12,2022/07/12,2022/07/12,255,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
469,1,0.8,1,n/ avaliado,2022/07/13,2022/07/13,2022/07/13,248,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
404,0,0.6,2,n/ avaliado,2022/07/14,2022/07/14,2022/07/14,237,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
269,0,1,0,positiva,2022/07/15,2022/07/15,2022/07/15,193,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
637,0,0.2,4,negativa,2022/07/16,2022/07/16,2022/07/16,226,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
338,0,0.4,3,n/ avaliado,2022/07/17,2022/07/17,2022/07/17,216,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
361,1,0.8,1,n/ avaliado,2022/07/18,2022/07/18,2022/07/18,215,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
994,0,0.6,2,n/ avaliado,2022/07/19,2022/07/19,2022/07/19,214,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
2,0,0.4,3,negativa,2022/07/20,2022/07/20,2022/07/20,212,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
77,0,0.6,2,positiva,2022/07/21,2022/07/21,2022/07/21,206,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
400,0,0.2,4,n/ avaliado,2022/07/22,2022/07/22,2022/07/22,197,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
32,0,0.2,4,negativa,2022/07/23,2022/07/23,2022/07/23,205,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
769,0,0.4,3,n/ avaliado,2022/07/24,2022/07/24,2022/07/24,201,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
979,1,0.8,1,positiva,2022/07/25,2022/07/25,2022/07/25,201,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
858,0,1,0,positiva,2022/07/26,2022/07/26,2022/07/26,198,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
942,0,0.6,2,negativa,2022/07/27,2022/07/27,2022/07/27,197,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
407,0,0.4,3,negativa,2022/07/28,2022/07/28,2022/07/28,198,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
104,0,0.2,4,positiva,2022/07/29,2022/07/29,2022/07/29,198,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
251,1,0.8,1,negativa,2022/07/30,2022/07/30,2022/07/30,195,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
47,1,0.8,1,n/ avaliado,2022/07/31,2022/07/31,2022/07/31,192,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
575,0,0.2,4,negativa,2022/08/01,2022/08/01,2022/08/01,187,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
62,0,1,0,negativa,2022/08/02,2022/08/02,2022/08/02,180,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
674,1,0.8,1,negativa,2022/08/03,2022/08/03,2022/08/03,174,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
376,0,0.2,4,negativa,2022/08/04,2022/08/04,2022/08/04,169,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
89,0,0.2,4,negativa,2022/08/05,2022/08/05,2022/08/05,201,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
314,0,1,0,negativa,2022/08/06,2022/08/06,2022/08/06,168,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
560,0,1,0,negativa,2022/08/07,2022/08/07,2022/08/07,164,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
523,1,0.8,1,negativa,2022/08/08,2022/08/08,2022/08/08,156,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
302,0,1,0,n/ avaliado,2022/08/09,2022/08/09,2022/08/09,150,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
107,0,0.2,4,negativa,2022/08/10,2022/08/10,2022/08/10,146,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
838,0,0.4,3,positiva,2022/08/11,2022/08/11,2022/08/11,142,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
194,0,0.6,2,negativa,2022/08/12,2022/08/12,2022/08/12,133,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
122,1,0.8,1,negativa,2022/08/13,2022/08/13,2022/08/13,126,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
891,0,0.6,2,negativa,2022/08/14,2022/08/14,2022/08/14,121,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
434,0,0.2,4,negativa,2022/08/15,2022/08/15,2022/08/15,119,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
873,0,0.4,3,negativa,2022/08/16,2022/08/16,2022/08/16,108,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
388,1,0.8,1,positiva,2022/08/17,2022/08/17,2022/08/17,104,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
829,1,0.8,1,negativa,2022/08/18,2022/08/18,2022/08/18,100,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
472,0,0.4,3,n/ avaliado,2022/08/19,2022/08/19,2022/08/19,206,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
820,0,0.6,2,negativa,2022/08/20,2022/08/20,2022/08/20,95,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
220,0,0.2,4,n/ avaliado,2022/08/21,2022/08/21,2022/08/21,86,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
590,0,0.6,2,negativa,2022/08/22,2022/08/22,2022/08/22,82,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
608,0,0.4,3,n/ avaliado,2022/08/23,2022/08/23,2022/08/23,71,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
137,0,0.4,3,n/ avaliado,2022/08/24,2022/08/24,2022/08/24,65,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
281,0,0.4,3,negativa,2022/08/25,2022/08/25,2022/08/25,40,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
284,1,0.8,1,positiva,2022/08/26,2022/08/26,2022/08/26,208,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
591,0,0.6,2,positiva,2022/08/27,2022/08/27,2022/08/27,NA,500,"""INTERNAL SERVER ERROR"""
295,0,0.4,3,negativa,2022/08/28,2022/08/28,2022/08/28,480,500,"""INTERNAL SERVER ERROR"""
319,1,0.8,1,positiva,2022/08/29,2022/08/29,2022/08/29,442,500,"""INTERNAL SERVER ERROR"""
3,0,0.6,2,negativa,2022/08/30,2022/08/30,2022/08/30,427,500,"""INTERNAL SERVER ERROR"""
185,0,0.6,2,n/ avaliado,2022/08/31,2022/08/31,2022/08/31,212,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
770,0,0.4,3,positiva,2022/09/01,2022/09/01,2022/09/01,419,500,"""INTERNAL SERVER ERROR"""
576,0,0.4,3,n/ avaliado,2022/09/02,2022/09/02,2022/09/02,404,500,"""INTERNAL SERVER ERROR"""
638,0,0.4,3,negativa,2022/09/03,2022/09/03,2022/09/03,377,500,"""INTERNAL SERVER ERROR"""
470,0,0.4,3,negativa,2022/09/04,2022/09/04,2022/09/04,375,500,"""INTERNAL SERVER ERROR"""
455,1,0.8,1,n/ avaliado,2022/09/05,2022/09/05,2022/09/05,350,500,"""INTERNAL SERVER ERROR"""
874,0,0.6,2,negativa,2022/09/06,2022/09/06,2022/09/06,348,500,"""INTERNAL SERVER ERROR"""
33,0,0.4,3,negativa,2022/09/07,2022/09/07,2022/09/07,347,500,"""INTERNAL SERVER ERROR"""
339,0,0.4,3,negativa,2022/09/08,2022/09/08,2022/09/08,344,500,"""INTERNAL SERVER ERROR"""
623,0,0.4,3,negativa,2022/09/09,2022/09/09,2022/09/09,342,500,"""INTERNAL SERVER ERROR"""
504,0,1,0,negativa,2022/09/10,2022/09/10,2022/09/10,330,500,"""INTERNAL SERVER ERROR"""
138,0,0.4,3,n/ avaliado,2022/09/11,2022/09/11,2022/09/11,329,500,"""INTERNAL SERVER ERROR"""
939,0,0.4,3,n/ avaliado,2022/09/12,2022/09/12,2022/09/12,214,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
282,1,0.8,1,negativa,2022/09/13,2022/09/13,2022/09/13,328,500,"""INTERNAL SERVER ERROR"""
485,0,0.2,4,negativa,2022/09/14,2022/09/14,2022/09/14,326,500,"""INTERNAL SERVER ERROR"""
744,0,0.6,2,positiva,2022/09/15,2022/09/15,2022/09/15,320,500,"""INTERNAL SERVER ERROR"""
405,0,0.6,2,negativa,2022/09/16,2022/09/16,2022/09/16,320,500,"""INTERNAL SERVER ERROR"""
362,1,0.8,1,negativa,2022/09/17,2022/09/17,2022/09/17,318,500,"""INTERNAL SERVER ERROR"""
892,0,0.4,3,negativa,2022/09/18,2022/09/18,2022/09/18,307,500,"""INTERNAL SERVER ERROR"""
500,0,0.4,3,negativa,2022/09/19,2022/09/19,2022/09/19,306,500,"""INTERNAL SERVER ERROR"""
797,0,1,0,positiva,2022/09/20,2022/09/20,2022/09/20,287,500,"""INTERNAL SERVER ERROR"""
431,0,0.2,4,positiva,2022/09/21,2022/09/21,2022/09/21,217,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
817,1,0.8,1,positiva,2022/09/22,2022/09/22,2022/09/22,217,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
153,0,0.6,2,n/ avaliado,2022/09/23,2022/09/23,2022/09/23,280,500,"""INTERNAL SERVER ERROR"""
995,0,0.6,2,positiva,2022/09/24,2022/09/24,2022/09/24,278,500,"""INTERNAL SERVER ERROR"""
958,0,1,0,negativa,2022/09/25,2022/09/25,2022/09/25,277,500,"""INTERNAL SERVER ERROR"""
93,1,0.8,1,positiva,2022/09/26,2022/09/26,2022/09/26,269,500,"""INTERNAL SERVER ERROR"""
859,0,1,0,n/ avaliado,2022/09/27,2022/09/27,2022/09/27,258,500,"""INTERNAL SERVER ERROR"""
980,0,0.6,2,n/ avaliado,2022/09/28,2022/09/28,2022/09/28,258,500,"""INTERNAL SERVER ERROR"""
660,1,0.8,1,n/ avaliado,2022/09/29,2022/09/29,2022/09/29,254,500,"""INTERNAL SERVER ERROR"""
675,0,0.6,2,positiva,2022/09/30,2022/09/30,2022/09/30,251,500,"""INTERNAL SERVER ERROR"""
839,1,0.8,1,negativa,2022/10/01,2022/10/01,2022/10/01,247,500,"""INTERNAL SERVER ERROR"""
435,1,0.8,1,negativa,2022/10/02,2022/10/02,2022/10/02,242,500,"""INTERNAL SERVER ERROR"""
80,0,1,0,positiva,2022/10/03,2022/10/03,2022/10/03,223,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
327,0,0.2,4,negativa,2022/10/04,2022/10/04,2022/10/04,233,500,"""INTERNAL SERVER ERROR"""
232,0,0.6,2,negativa,2022/10/05,2022/10/05,2022/10/05,229,500,"""INTERNAL SERVER ERROR"""
267,1,0.8,1,positiva,2022/10/06,2022/10/06,2022/10/06,224,500,"""INTERNAL SERVER ERROR"""
697,1,0.8,1,n/ avaliado,2022/10/07,2022/10/07,2022/10/07,221,500,"""INTERNAL SERVER ERROR"""
712,0,0.6,2,positiva,2022/10/08,2022/10/08,2022/10/08,214,500,"""INTERNAL SERVER ERROR"""
541,0,0.4,3,positiva,2022/10/09,2022/10/09,2022/10/09,207,500,"""INTERNAL SERVER ERROR"""
155,0,1,0,n/ avaliado,2022/10/10,2022/10/10,2022/10/10,226,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
524,0,1,0,positiva,2022/10/11,2022/10/11,2022/10/11,207,500,"""INTERNAL SERVER ERROR"""
609,1,0.8,1,positiva,2022/10/12,2022/10/12,2022/10/12,204,500,"""INTERNAL SERVER ERROR"""
63,0,0.6,2,positiva,2022/10/13,2022/10/13,2022/10/13,200,500,"""INTERNAL SERVER ERROR"""
183,0,0.4,3,negativa,2022/10/14,2022/10/14,2022/10/14,198,500,"""INTERNAL SERVER ERROR"""
317,0,0.4,3,negativa,2022/10/15,2022/10/15,2022/10/15,227,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
315,1,0.8,1,positiva,2022/10/16,2022/10/16,2022/10/16,198,500,"""INTERNAL SERVER ERROR"""
921,0,0.4,3,negativa,2022/10/17,2022/10/17,2022/10/17,190,500,"""INTERNAL SERVER ERROR"""
389,0,1,0,negativa,2022/10/18,2022/10/18,2022/10/18,188,500,"""INTERNAL SERVER ERROR"""
48,0,0.6,2,positiva,2022/10/19,2022/10/19,2022/10/19,184,500,"""INTERNAL SERVER ERROR"""
168,1,0.8,1,positiva,2022/10/20,2022/10/20,2022/10/20,182,500,"""INTERNAL SERVER ERROR"""
123,1,0.8,1,n/ avaliado,2022/10/21,2022/10/21,2022/10/21,181,500,"""INTERNAL SERVER ERROR"""
420,0,1,0,negativa,2022/10/22,2022/10/22,2022/10/22,173,500,"""INTERNAL SERVER ERROR"""
506,1,0.8,1,n/ avaliado,2022/10/23,2022/10/23,2022/10/23,229,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
252,1,0.8,1,positiva,2022/10/24,2022/10/24,2022/10/24,173,500,"""INTERNAL SERVER ERROR"""
221,1,0.8,1,negativa,2022/10/25,2022/10/25,2022/10/25,171,500,"""INTERNAL SERVER ERROR"""
714,0,0.4,3,negativa,2022/10/26,2022/10/26,2022/10/26,230,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
539,0,0.6,2,n/ avaliado,2022/10/27,2022/10/27,2022/10/27,167,500,"""INTERNAL SERVER ERROR"""
823,0,0.6,2,negativa,2022/10/28,2022/10/28,2022/10/28,230,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
50,0,0.4,3,positiva,2022/10/29,2022/10/29,2022/10/29,230,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
969,0,0.4,3,negativa,2022/10/30,2022/10/30,2022/10/30,231,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
906,0,0.6,2,negativa,2022/10/31,2022/10/31,2022/10/31,165,500,"""INTERNAL SERVER ERROR"""
240,0,0.4,3,negativa,2022/11/01,2022/11/01,2022/11/01,146,500,"""INTERNAL SERVER ERROR"""
561,0,1,0,positiva,2022/11/02,2022/11/02,2022/11/02,140,500,"""INTERNAL SERVER ERROR"""
303,0,0.4,3,positiva,2022/11/03,2022/11/03,2022/11/03,127,500,"""INTERNAL SERVER ERROR"""
377,0,0.4,3,n/ avaliado,2022/11/04,2022/11/04,2022/11/04,120,500,"""INTERNAL SERVER ERROR"""
519,0,1,0,negativa,2022/11/05,2022/11/05,2022/11/05,115,500,"""INTERNAL SERVER ERROR"""
78,0,0.6,2,n/ avaliado,2022/11/06,2022/11/06,2022/11/06,94,500,"""INTERNAL SERVER ERROR"""
821,0,0.4,3,positiva,2022/11/07,2022/11/07,2022/11/07,93,500,"""INTERNAL SERVER ERROR"""
908,0,0.2,4,n/ avaliado,2022/11/08,2022/11/08,2022/11/08,234,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
195,0,0.2,4,n/ avaliado,2022/11/09,2022/11/09,2022/11/09,83,500,"""INTERNAL SERVER ERROR"""
830,0,0.4,3,negativa,2022/11/10,2022/11/10,2022/11/10,67,500,"""INTERNAL SERVER ERROR"""
556,0,0.6,2,positiva,2022/11/11,2022/11/11,2022/11/11,65,500,"""INTERNAL SERVER ERROR"""
450,0,0.4,3,negativa,2022/11/12,2022/11/12,2022/11/12,44,500,"""INTERNAL SERVER ERROR"""
108,0,0.6,2,n/ avaliado,2022/11/13,2022/11/13,2022/11/13,40,500,"""INTERNAL SERVER ERROR"""
358,0,0.6,2,n/ avaliado,2022/11/14,2022/11/14,2022/11/14,236,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
943,0,0.6,2,positiva,2022/11/15,2022/11/15,2022/11/15,38,500,"""INTERNAL SERVER ERROR"""
923,1,0.8,1,n/ avaliado,2022/11/16,2022/11/16,2022/11/16,236,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
18,0,1,0,negativa,2022/11/17,2022/11/17,2022/11/17,4,500,"""INTERNAL SERVER ERROR"""
665,1,0.8,1,n/ avaliado,2022/11/18,2022/11/18,2022/11/18,NA,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
846,1,0.8,1,positiva,2022/11/19,2022/11/19,2022/11/19,237,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
811,0,1,0,n/ avaliado,2022/11/20,2022/11/20,2022/11/20,NA,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
379,1,0.8,1,positiva,2022/11/21,2022/11/21,2022/11/21,238,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
911,0,1,0,negativa,2022/11/22,2022/11/22,2022/11/22,549,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
749,0,0.4,3,negativa,2022/11/23,2022/11/23,2022/11/23,525,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
201,1,0.8,1,negativa,2022/11/24,2022/11/24,2022/11/24,504,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
174,0,0.4,3,n/ avaliado,2022/11/25,2022/11/25,2022/11/25,495,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
948,1,0.8,1,n/ avaliado,2022/11/26,2022/11/26,2022/11/26,481,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
246,0,0.4,3,n/ avaliado,2022/11/27,2022/11/27,2022/11/27,468,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
